Raspberry Date/Time [];Raspberry Raspberry Temperature [°C];INA260 Secondary I Voltage [mV];INA260 Secondary I Voltage-Average [mV];INA260 Secondary I Current [mA];INA260 Primary Voltage [mV];INA260 Primary Voltage-Average [mV];INA260 Primary Current [mA];NEO6M GPS Longitude [];NEO6M GPS Latitude [];NEO6M GPS Altitude [meter];Temperature_Humidity Temperature [°C];Temperature_Humidity Humidity [%];secondary1 Power Status;secondary2 Power Status;secondary3 Power Status;secondary4 Power Status;
2022-03-09 20:47:15.781016;36.3;3526.25;3524.75;262.5;4012.5;4014.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:47:38.888689;35.8;3525.0;3525.75;261.25;4016.25;4014.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:48:02.002459;35.8;3525.0;3525.75;261.25;4012.5;4014.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:48:25.101104;35.8;3525.0;3525.5;262.5;4017.5;4015.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:48:48.202279;36.3;3523.75;3525.0;262.5;4016.25;4015.0;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:49:11.303373;35.8;3517.5;3523.25;396.25;4015.0;4015.5;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:49:34.412858;35.8;3526.25;3523.5;262.5;4016.25;4015.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:49:57.522581;35.8;3525.0;3523.5;261.25;4020.0;4017.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:50:20.625099;35.8;3525.0;3523.5;261.25;4018.75;4017.25;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:50:43.727252;35.8;3516.25;3522.0;331.25;4017.5;4017.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:51:06.833909;35.8;3525.0;3523.5;260.0;4016.25;4017.75;192.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:51:29.944533;35.8;3525.0;3523.25;262.5;4018.75;4018.25;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:51:53.043666;35.2;3525.0;3523.25;261.25;4017.5;4017.75;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:52:16.155214;35.8;3523.75;3523.0;261.25;4018.75;4017.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:52:39.255558;35.8;3516.25;3523.0;302.5;4021.25;4018.5;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:53:02.355700;35.8;3523.75;3522.75;260.0;4020.0;4019.25;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:53:25.463497;35.8;3523.75;3522.5;261.25;4021.25;4019.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:53:48.562872;35.8;3490.0;3515.5;343.75;4021.25;4020.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:54:11.677597;35.8;3513.75;3513.5;338.75;4021.25;4021.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:54:34.777313;35.8;3522.5;3514.75;261.25;4022.5;4021.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:54:57.877996;35.8;3523.75;3514.75;260.0;4020.0;4021.25;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:55:20.968526;35.8;3525.0;3515.0;261.25;3996.25;4016.25;408.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:55:44.085568;35.8;3523.75;3521.75;262.5;4022.5;4016.5;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:56:07.197682;35.8;3522.5;3523.5;261.25;4023.75;4017.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:56:30.297594;35.8;3522.5;3523.5;263.75;4022.5;4017.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:56:53.396604;35.8;3523.75;3523.5;261.25;4020.0;4017.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:57:16.488694;35.8;3522.5;3523.0;261.25;4021.25;4022.0;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:57:39.605551;35.8;3516.25;3521.5;322.5;4023.75;4022.25;232.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:58:02.718537;35.8;3522.5;3521.5;261.25;4026.25;4022.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:58:25.817206;35.8;3523.75;3521.75;261.25;4026.25;4023.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:58:48.918998;36.3;3516.25;3520.25;306.25;4025.0;4024.5;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:59:12.019890;35.8;3521.25;3520.0;262.5;4022.5;4024.75;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:59:35.123753;35.8;3522.5;3521.25;261.25;4027.5;4025.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 20:59:58.222359;35.8;3521.25;3521.0;261.25;4026.25;4025.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:00:21.325151;35.8;3521.25;3520.5;262.5;4016.25;4023.5;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:00:44.429459;35.8;3522.5;3521.75;261.25;4027.5;4024.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:01:07.537122;35.8;3522.5;3522.0;262.5;4026.25;4024.75;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:01:30.644844;36.3;3521.25;3521.75;262.5;4028.75;4025.0;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:01:53.759208;35.8;3523.75;3522.25;262.5;4027.5;4025.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:02:16.858797;35.8;3512.5;3520.5;301.25;4028.75;4027.75;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:02:39.957193;36.3;3521.25;3520.25;261.25;4028.75;4028.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:03:03.059134;36.3;3515.0;3518.75;378.75;4027.5;4028.25;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:03:26.164637;35.8;3521.25;3518.75;283.75;4030.0;4028.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:03:49.274240;35.2;3511.25;3516.25;335.0;4030.0;4029.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:04:12.376742;35.8;3520.0;3517.75;262.5;4032.5;4029.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:04:35.478760;35.8;3521.25;3517.75;261.25;4031.25;4030.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:04:58.579908;36.3;3505.0;3515.75;378.75;4030.0;4030.75;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:05:21.688197;35.8;3521.25;3515.75;261.25;4028.75;4030.5;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:05:44.798485;35.8;3521.25;3517.75;261.25;4032.5;4031.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:06:07.898350;35.8;3521.25;3518.0;263.75;4032.5;4031.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:06:30.997143;36.3;3520.0;3517.75;260.0;4032.5;4031.25;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:06:54.097138;35.8;3503.75;3517.5;376.25;4032.5;4031.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:07:17.216779;35.8;3515.0;3516.25;305.0;4033.75;4032.75;190.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:07:40.314603;35.8;3520.0;3516.0;261.25;4033.75;4033.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:08:03.429981;35.8;3520.0;3515.75;262.5;4035.0;4033.5;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:08:26.532031;35.8;3520.0;3515.75;261.25;4033.75;4033.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:08:49.631969;36.3;3520.0;3519.0;262.5;4033.75;4034.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:09:12.741108;35.8;3503.75;3516.75;380.0;4033.75;4034.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:09:35.840349;35.8;3517.5;3516.25;283.75;4037.5;4034.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:09:58.951406;35.8;3520.0;3516.25;262.5;4033.75;4034.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:10:22.048459;36.3;3520.0;3516.25;261.25;4035.0;4034.75;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:10:45.140966;36.3;3520.0;3516.25;261.25;4033.75;4034.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:11:08.231520;35.8;3518.75;3519.25;262.5;4035.0;4035.0;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:11:31.341829;35.8;3518.75;3519.5;262.5;4036.25;4034.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:11:54.440130;35.2;3512.5;3518.0;307.5;4038.75;4035.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:12:17.541625;35.8;3517.5;3517.5;261.25;4037.5;4036.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:12:40.644221;36.3;3518.75;3517.25;262.5;4038.75;4037.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:13:03.744300;36.3;3518.75;3517.25;262.5;4037.5;4037.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:13:26.852312;35.2;3518.75;3517.25;262.5;4033.75;4037.25;226.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:13:49.970339;35.8;3518.75;3518.5;261.25;4038.75;4037.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:14:13.072040;36.3;3518.75;3518.75;261.25;4040.0;4037.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:14:36.172795;35.8;3518.75;3518.75;263.75;4038.75;4037.75;177.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:14:59.272442;35.8;3518.75;3518.75;262.5;4036.25;4037.5;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:15:22.379248;35.8;3511.25;3517.25;307.5;4041.25;4039.0;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:15:45.476611;35.8;3517.5;3517.0;262.5;4041.25;4039.5;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:16:08.578965;36.3;3518.75;3517.0;260.0;4041.25;4039.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:16:31.679125;35.8;3518.75;3517.0;261.25;4041.25;4040.25;193.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:16:54.780735;36.3;3505.0;3514.25;348.75;4040.0;4041.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:17:17.887144;35.8;3517.5;3515.5;261.25;4041.25;4041.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:17:41.008844;35.2;3517.5;3515.5;262.5;4042.5;4041.25;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:18:04.109413;35.8;3517.5;3515.25;261.25;4043.75;4041.75;193.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:18:27.209581;35.8;3517.5;3515.0;261.25;4041.25;4041.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:18:50.310579;35.8;3501.25;3514.25;382.5;4042.5;4042.25;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:19:13.418374;35.8;3517.5;3514.25;261.25;4043.75;4042.75;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:19:36.527554;36.3;3516.25;3514.0;262.5;4043.75;4043.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:19:59.629630;35.8;3516.25;3513.75;262.5;4043.75;4043.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:20:22.729648;35.8;3487.5;3507.75;302.5;4045.0;4043.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:20:45.831405;36.3;3513.75;3510.25;263.75;4041.25;4043.5;191.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:21:08.942655;35.8;3517.5;3510.25;262.5;4045.0;4043.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:21:32.048815;35.8;3516.25;3510.25;261.25;4047.5;4044.5;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:21:55.149431;35.8;3516.25;3510.25;261.25;4046.25;4045.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:22:18.247068;35.8;3515.0;3515.75;261.25;4045.0;4045.0;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:22:41.354093;36.3;3500.0;3513.0;378.75;4045.0;4045.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:23:04.461137;35.8;3516.25;3512.75;262.5;4047.5;4046.25;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:23:27.560619;35.8;3516.25;3512.75;263.75;4046.25;4046.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:23:50.675481;35.8;3513.75;3512.25;261.25;4048.75;4046.5;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:24:13.776552;35.8;3513.75;3512.0;262.5;4048.75;4047.25;188.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:24:36.878930;36.3;3515.0;3515.0;262.5;4045.0;4047.25;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:24:59.988438;35.2;3508.75;3513.5;322.5;4047.5;4047.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:25:23.085932;35.8;3505.0;3511.25;336.25;4048.75;4047.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:25:46.198290;35.8;3515.0;3511.5;263.75;4050.0;4048.0;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:26:09.297450;35.8;3515.0;3511.75;263.75;4047.5;4047.75;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:26:32.398786;35.8;3515.0;3511.75;262.5;4047.5;4048.25;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:26:55.497387;35.2;3515.0;3513.0;260.0;4048.75;4048.5;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:27:18.618148;35.8;3516.25;3515.25;262.5;4050.0;4048.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:27:41.728288;35.8;3516.25;3515.5;262.5;4050.0;4048.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:28:04.829052;35.8;3515.0;3515.5;262.5;4053.75;4050.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:28:27.934521;36.9;3498.75;3512.25;310.0;4051.25;4050.75;180.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:28:51.033443;35.8;3515.0;3512.25;386.25;4051.25;4051.25;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:29:14.140008;35.8;3513.75;3511.75;262.5;4053.75;4052.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:29:37.245738;35.8;3515.0;3511.5;263.75;4053.75;4052.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:30:00.348224;35.8;3476.25;3503.75;461.25;4053.75;4052.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:30:23.450490;35.8;3512.5;3506.5;263.75;4053.75;4053.25;193.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:30:46.556698;35.8;3498.75;3503.25;380.0;4053.75;4053.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:31:09.680645;35.8;3513.75;3503.25;262.5;4053.75;4053.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:31:32.796206;35.8;3513.75;3503.0;263.75;4053.75;4053.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:31:55.896675;35.8;3515.0;3510.75;260.0;4053.75;4053.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:32:18.997224;35.8;3513.75;3511.0;261.25;4056.25;4054.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:32:42.095500;35.8;3512.5;3513.75;262.5;4052.5;4054.0;236.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:33:05.207792;35.8;3512.5;3513.5;262.5;4056.25;4054.5;181.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:33:28.313503;35.8;3507.5;3512.25;310.0;4057.5;4055.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:33:51.415302;35.8;3511.25;3511.5;262.5;4056.25;4055.75;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:34:14.517452;35.8;3512.5;3511.25;261.25;4053.75;4055.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:34:37.618912;35.8;3512.5;3511.25;261.25;4056.25;4056.0;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:35:00.734666;35.8;3512.5;3511.25;268.75;4058.75;4056.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:35:23.838698;35.8;3512.5;3512.25;261.25;4057.5;4056.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:35:46.944643;35.8;3511.25;3512.25;262.5;4057.5;4056.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:36:10.045730;35.8;3512.5;3512.25;262.5;4060.0;4058.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:36:33.146055;35.8;3496.25;3509.0;381.25;4056.25;4058.0;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:36:56.258349;34.7;3512.5;3509.0;261.25;4057.5;4057.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:37:19.367485;35.8;3512.5;3509.0;262.5;4060.0;4058.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:37:42.478331;36.3;3512.5;3509.25;263.75;4060.0;4058.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:38:05.577304;35.8;3506.25;3508.0;515.0;4058.75;4058.5;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:38:28.677393;35.8;3500.0;3508.75;337.5;4060.0;4059.25;180.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:38:51.792116;35.2;3511.25;3508.5;268.75;4061.25;4060.0;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:39:14.887916;35.2;3512.5;3508.5;262.5;4061.25;4060.25;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:39:37.999989;35.8;3511.25;3508.25;263.75;4061.25;4060.5;180.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:40:01.101322;35.8;3511.25;3509.25;262.5;4060.0;4060.75;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:40:24.192323;36.3;3511.25;3511.5;263.75;4061.25;4061.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:40:47.287522;35.8;3500.0;3509.25;378.75;4060.0;4060.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:41:10.411023;35.8;3511.25;3509.0;262.5;4063.75;4061.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:41:33.516513;35.8;3511.25;3509.0;263.75;4062.5;4061.5;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:41:56.618130;35.8;3510.0;3508.75;261.25;4058.75;4061.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:42:19.719227;35.8;3510.0;3508.5;262.5;4063.75;4061.75;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:42:42.819661;35.8;3493.75;3507.25;380.0;4062.5;4062.25;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:43:05.934904;35.8;3503.75;3505.75;310.0;4065.0;4062.5;193.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:43:29.038858;35.8;3511.25;3505.75;262.5;4063.75;4062.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:43:52.142491;35.2;3510.0;3505.75;263.75;4065.0;4064.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:44:15.243389;36.3;3508.75;3505.5;261.25;4066.25;4064.5;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:44:38.345247;36.3;3495.0;3505.75;380.0;4062.5;4064.5;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:45:01.452492;35.8;3510.0;3507.0;262.5;4063.75;4064.25;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:45:24.576605;35.8;3508.75;3506.5;262.5;4065.0;4064.5;178.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:45:47.678701;35.8;3510.0;3506.5;262.5;4068.75;4065.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:46:10.779574;36.3;3510.0;3506.75;262.5;4067.5;4065.5;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:46:33.880063;36.3;3502.5;3508.25;317.5;4065.0;4066.0;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:46:57.004817;35.8;3510.0;3508.25;262.5;4066.25;4066.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:47:20.119673;35.8;3510.0;3508.5;261.25;4068.75;4067.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:47:43.221749;35.8;3500.0;3506.5;311.25;4067.5;4067.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:48:06.321472;35.8;3508.75;3506.25;262.5;4068.75;4067.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:48:29.424677;36.3;3508.75;3507.5;261.25;4066.25;4067.5;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:48:52.531770;35.8;3507.5;3507.0;262.5;4068.75;4068.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:49:15.647708;35.8;3510.0;3507.0;263.75;4068.75;4068.0;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:49:38.748784;35.8;3510.0;3509.0;261.25;4068.75;4068.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:50:01.852283;35.8;3507.5;3508.75;262.5;4070.0;4068.5;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:50:24.952584;35.8;3495.0;3506.0;405.0;4071.25;4069.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:50:48.066417;35.2;3508.75;3506.25;262.5;4070.0;4069.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:51:11.169571;35.8;3501.25;3504.5;307.5;4071.25;4070.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:51:34.270706;35.8;3498.75;3502.25;336.25;4071.25;4070.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:51:57.367598;35.8;3508.75;3502.5;262.5;4067.5;4070.25;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:52:20.468839;36.3;3491.25;3501.75;283.75;4070.0;4070.0;212.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:52:43.576831;35.8;3497.5;3499.5;333.75;4073.75;4070.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:53:06.677084;35.8;3506.25;3500.5;261.25;4071.25;4070.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:53:29.791116;35.8;3507.5;3502.25;262.5;4071.25;4070.75;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:53:52.892034;35.8;3506.25;3501.75;262.5;4075.0;4072.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:54:15.991925;36.3;3491.25;3501.75;377.5;4072.5;4072.75;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:54:39.099428;35.8;3506.25;3503.5;358.75;4073.75;4072.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:55:02.200006;35.8;3507.5;3503.75;261.25;4075.0;4073.5;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:55:25.310342;35.8;3507.5;3503.75;263.75;4073.75;4074.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:55:48.411219;35.8;3507.5;3504.0;262.5;4075.0;4074.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:56:11.509296;35.8;3470.0;3499.75;385.0;4072.5;4074.0;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:56:34.600325;35.8;3492.5;3497.0;382.5;4072.5;4073.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:56:57.721679;35.8;3506.25;3496.75;262.5;4075.0;4073.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:57:20.831410;35.2;3507.5;3496.75;262.5;4076.25;4074.25;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:57:43.932245;36.3;3506.25;3496.5;263.75;4077.5;4074.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:58:07.032810;36.9;3507.5;3504.0;263.75;4073.75;4075.0;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:58:30.129957;35.8;3506.25;3506.75;263.75;4075.0;4075.5;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:58:53.242056;35.8;3506.25;3506.75;263.75;4078.75;4076.25;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:59:16.354078;35.8;3506.25;3506.5;262.5;4077.5;4076.5;190.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 21:59:39.454981;35.8;3497.5;3504.75;343.75;4076.25;4076.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:00:02.556148;35.8;3506.25;3504.5;277.5;4078.75;4077.25;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:00:25.665790;36.3;3506.25;3504.5;261.25;4076.25;4077.5;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:00:48.772809;35.8;3465.0;3496.25;595.0;4077.5;4077.25;182.5;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:01:11.876977;35.8;3506.25;3496.25;263.75;4078.75;4077.5;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:01:34.978188;35.8;3505.0;3497.75;262.5;4080.0;4078.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:01:58.078474;35.8;3505.0;3497.5;263.75;4080.0;4078.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:02:21.176149;35.8;3488.75;3494.0;381.25;4077.5;4078.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:02:44.283300;35.2;3503.75;3501.75;262.5;4080.0;4079.25;196.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:03:07.394823;35.8;3505.0;3501.5;262.5;4080.0;4079.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-09 22:03:30.493807;35.8;3505.0;3501.5;263.75;4081.25;4079.75;196.25;-;-;-;-999;-999;on;on;on;on;
